term,estimate,se,stat,p,model
ipd,-0.0662976130881273,0.031822670056163,-2.08334539405777,0.0372197518074434,Total
rta,0.114142707228916,0.023491730543591,4.8588462658004,1.1807176677636e-06,Total
ipd,-0.0125742689252496,0.0440332084681656,-0.28556331375081,0.775212605215917,Strategic
rta,0.222851862901537,0.0519843372942915,4.28690398879064,1.81180553178552e-05,Strategic
ipd,-0.0728282620639291,0.032263359175482,-2.25730562238769,0.0239889842921302,NonStrategic
rta,0.104375459741548,0.0233325160256463,4.47339068049165,7.69889267001557e-06,NonStrategic
